40,33,36,22,35,31,27,37,28,24,32,27,35,33,23,33,29,39,26,29,35,32,30,35,30,35,24,33,38,39,35,33,33,37,24,24,28,22,30,24,32,25,31,32,22,31,32,26,23,38,31,30,32,26,38,29,32,31,26,29,34,28,36,40,37,35,35,22,24,38,22,37,23,31,29,35,33,40,38,27,37,35,38,24,29,30,34,27,31,26,30,30,22,38,38,27,23,26,28,30,32,33,25,37,25,29,31,27,35,24,22,34,23,27,33,31,34,23,30,39,31,27,22,39,35,22,40,24,30,25,25,35,37,28,31,32,24,31,29,39,40,33,39,29,31,26,24,22,37,30,22,28,33,29,25,25,33,37,23,32,27,23,25,40,40,38,25,32,31,22,40,35,27,30,35,29,36,30,36,28,26,23,39,38,34,22,37,31,26,29,38,34,23,30,25,27,37,37,29,37,31,38,22,34,33,35,28,27,23,30,28,25,40,35,28,40,31,40,35,35,36,27,29,32,37,27,39,24,40,35,22,34,40,24,35,37,23,36,38,37,37,36,30,29,22,33,40,39,35,37,38,27,38,31,23,22,28,32,22,26,38,29,33,29,24,28,29,37,30,38,24,32,24,39,37,30,30,28,34,40,32,33,39,32,37,33,39,40,25,32,24,23,32,24,37,34,30,34,27,28,26,31,23,38,29,30,23,32,27,38,28,26,34,23,26,28,23,39,29,29,26,36,28,27,30,34,39,38,28,25,37,40,32,33,23,33,31,30,31,29,34,32,35,28,25,33,31,24,27,35,36,25,37,40,32,32,27,35,26,36,35,37,31,31,36,23,35,26,24,22,22,26,37,31,37,26,39,40,40,28,23,27,33,25,25,34,37,32,33,32,34,27,35,35,27,31,29,32,40,31,36,22,32,22,33,35,32,37,24,36,36,29,26,23,22,23,24,40,34,25,39,24,35,40,35,32,26,24,28,23,23,36,36,25,26,28,22,30,25,29,38,34,31,37,35,36,28,29,37,23,36,39,39,33,37,25,25,25,40,30,35,27,28,25,31,31,40,33,26,35,40,33,27,22,25,31,37,24,25,23,25,26,36,26,22,40,29,23,34,29,33,25,24,34,33,36,27,24,26,25,27,39,29,30,28,30,32,25,31,28,33,40,35,31,25,36,25,29,32,25,33,38,31,33,31,27,36,23,34,28,31,34,31,26,28,31,37,25,35,39,34,35,39,26,26,38,37,29,24,24,30,27,40,28,38,40,26,30,27,33,36,38,24,23,33,25,24,40,37,39,37,32,30,26,25,32,39,22,28,28,31,33,22,32,35,26,31,36,24,36,34,32,38,27,24,32,36,28,33,32,34,37,24,26,26,34,34,25,24,26,35,27,35,40,22,32,37,22,36,32,36,28,34,25,29,37,35,24,36,24,31
22,33,28,35,36,25,31,28,38,33,29,34,25,22,31,25,31,22,24,33,32,31,22,26,40,27,25,22,23,29,23,28,25,37,38,31,25,34,30,26,26,32,39,31,39,40,34,31,30,34,30,28,25,24,25,33,38,39,25,23,34,30,31,24,24,27,33,27,25,22,33,22,29,40,32,35,37,28,31,28,23,37,38,39,32,32,36,33,29,23,31,39,36,27,36,36,40,25,35,39,28,38,35,25,33,30,29,30,31,22,36,24,40,28,31,38,33,36,39,32,25,26,27,28,37,26,40,28,23,29,35,39,28,22,31,24,30,27,40,29,32,33,26,31,28,30,30,36,35,34,28,32,24,28,22,34,35,23,40,31,28,22,29,32,34,25,27,22,35,22,33,28,39,30,34,25,39,22,37,32,39,28,33,29,29,39,24,30,24,31,25,27,27,36,36,32,32,23,26,34,40,22,27,23,39,35,33,40,40,32,24,30,34,28,35,26,33,34,30,25,23,39,23,37,26,36,37,30,31,27,32,31,25,24,36,27,25,25,32,24,29,24,33,30,29,34,31,22,29,36,32,28,32,28,24,26,35,31,24,29,27,30,26,29,30,26,34,24,26,40,34,31,36,37,22,32,29,25,33,37,22,26,29,33,32,28,33,38,33,40,30,27,24,33,31,27,24,25,29,24,40,26,26,38,37,31,22,40,34,25,37,26,25,25,31,25,38,34,31,24,27,37,34,33,39,22,31,34,26,40,24,29,34,32,30,26,30,30,35,22,30,40,23,39,31,33,30,40,22,24,24,29,32,35,24,32,27,34,28,36,37,29,28,37,31,40,34,31,29,37,25,38,33,28,26,34,26,34,24,37,24,22,25,33,33,39,33,33,25,24,31,23,33,30,31,38,23,27,36,25,32,32,23,32,34,31,25,34,29,38,38,33,40,37,31,28,29,33,33,32,38,39,33,34,25,35,38,38,30,26,32,29,24,30,34,29,32,25,25,31,40,30,36,38,33,25,37,39,34,26,24,22,34,31,23,29,23,35,25,35,39,22,22,29,23,31,26,23,40,39,37,39,26,33,32,30,36,23,24,36,37,32,38,23,26,25,29,38,24,37,39,23,27,23,25,40,31,24,33,35,32,25,29,30,39,31,35,31,39,31,27,38,23,38,34,39,38,39,39,37,40,32,29,39,36,37,33,24,36,22,25,25,28,32,33,30,23,40,26,23,26,37,34,32,34,35,36,25,25,38,37,32,24,38,23,32,27,25,36,27,27,34,35,39,29,39,38,39,22,34,33,40,32,36,24,23,25,38,29,37,23,40,38,32,40,28,38,32,24,25,34,30,24,33,28,39,35,30,37,39,29,30,37,28,34,26,39,24,40,30,26,39,28,39,25,29,33,28,33,23,39,36,27,22,22,36,24,22,23,33,36
37,31,26,39,28,35,32,37,35,22,32,38,24,35,22,38,34,35,31,35,40,31,38,28,36,28,27,38,40,26,39,34,22,28,24,38,38,39,31,37,31,27,38,32,39,24,37,23,36,36,26,36,34,24,31,40,40,32,29,36,40,28,35,35,40,39,36,27,24,34,38,24,35,33,25,29,38,32,35,27,25,40,33,33,23,27,27,31,40,26,36,27,27,32,22,39,34,30,33,33,23,22,23,36,39,37,29,27,23,37,28,24,36,36,34,29,27,29,30,35,28,27,34,36,25,25,24,35,22,22,39,34,26,22,22,34,25,25,33,26,34,36,38,37,29,40,27,26,25,38,35,40,25,27,22,34,32,31,28,30,28,32,22,34,22,30,28,31,35,34,22,34,31,33,40,37,24,27,27,38,22,32,26,39,25,24,22,40,32,34,30,26,32,23,24,26,25,31,28,36,34,28,40,22,34,34,28,35,37,40,37,33,34,34,29,35,27,22,33,37,36,32,29,39,23,40,29,29,28,40,24,31,22,33,37,30,28,35,27,25,37,30,31,31,22,39,37,34,39,33,38,33,22,39,40,31,35,31,30,39,36,29,30,23,34,37,29,31,37,29,38,29,40,29,39,28,30,40,25,26,24,40,34,39,33,36,33,32,31,28,37,31,38,36,29,26,40,36,39,23,34,28,32,22,34,39,29,30,30,31,29,34,36,23,38,27,24,37,39,38,22,29,32,27,29,22,30,22,35,24,24,32,29,33,39,24,38,31,32,34,34,38,33,26,23,37,34,33,31,22,38,23,23,31,34,27,25,25,33,40,30,35,34,25,36,28,25,35,28,34,39,36,34,32,34,39,26,36,34,38,22,37,31,40,29,40,37,32,40,25,32,23,23,25,27,32,35,25,37,33,36,33,26,26,37,33,29,40,36,26,36,31,23,28,33,33,29,23,31,26,38,36,34,39,31,36,38,23,30,34,39,35,35,24,25,27,25,33,24,30,28,31,36,24,30,27,23,29,31,39,38,39,22,26,31,26,24,35,23,40,23,27,23,33,31,27,35,33,32,26,29,39,27,23,27,35,25,30,28,33,24,40,23,29,36,37,28,29,30,38,29,27,23,39,29,39,23,34,39,25,38,33,35,25,26,24,38,29,37,26,25,22,35,22,27,36,26,22,30,36,29,38,23,35,38,40,34,34,23,36,27,34,34,23,32,36,37,26,27,28,30,40,32,34,38,24,39,32,35,34,29,26,33,27,36,38,26,27,31,27,26,36,40,38,26,32,36,28,26,28,30,31,26,24,28,35,27,40,32,36,24,28,39,34,22,26,34,23,28,39,30,32,27,26,32,36,26,24,25,30,34,40,35,28,35,25,35,39,31,26,33,39,23,38,32,25,37,32,34,31,32,24,24,24,22,34,29,35,23,32,29
23,32,22,35,38,28,35,34,22,23,38,26,25,23,31,30,35,24,35,29,29,37,30,25,34,27,31,40,35,36,22,29,30,23,24,24,32,22,29,25,25,36,32,24,40,26,26,33,37,36,29,37,33,36,39,26,25,25,23,28,23,24,24,34,29,28,24,25,40,27,30,31,32,29,29,24,28,33,38,28,22,27,27,30,40,23,24,35,28,33,23,27,40,34,38,24,24,34,32,23,23,38,30,34,22,24,40,30,26,31,33,38,40,33,39,33,24,34,25,23,34,36,31,36,24,33,26,39,23,38,32,30,23,35,23,23,27,38,23,22,31,28,37,33,24,39,24,35,39,36,35,25,39,33,30,29,23,22,29,27,29,38,37,40,34,40,31,27,22,23,25,39,36,23,29,36,37,22,34,34,40,29,40,32,22,35,28,25,22,34,34,22,31,23,39,38,26,24,38,38,24,33,32,26,23,36,23,35,34,33,36,38,33,27,26,24,25,29,36,37,31,36,36,38,27,30,32,34,36,24,28,24,32,28,23,31,33,26,32,23,23,39,37,36,33,37,36,28,24,30,26,32,34,36,30,26,25,35,37,27,34,35,29,23,26,22,32,33,22,30,25,35,39,25,35,40,40,27,33,35,32,24,28,35,33,37,37,32,35,35,30,39,28,40,37,27,26,37,28,26,40,38,28,38,39,25,23,22,34,27,29,27,33,39,30,39,36,26,26,30,40,39,28,27,35,26,26,26,34,38,29,33,27,30,36,27,22,31,39,29,22,23,22,40,26,40,37,40,33,31,37,31,26,35,33,25,25,35,40,37,32,29,24,39,26,32,28,25,27,32,37,23,26,39,30,35,38,38,26,35,26,28,22,33,27,31,24,36,28,25,39,38,27,36,24,31,35,29,28,38,24,23,39,31,33,36,23,27,40,24,36,22,34,35,26,34,39,23,34,26,28,33,35,31,22,25,36,28,38,26,24,39,40,34,37,30,37,37,31,40,32,33,34,24,24,33,22,32,26,34,23,30,32,25,26,35,35,32,22,29,22,22,35,38,37,24,29,28,26,30,23,22,29,36,31,26,37,36,34,28,22,24,36,27,35,33,37,22,27,31,25,23,33,37,30,23,32,26,38,36,29,27,26,33,37,40,40,39,28,40,22,25,24,25,31,22,35,37,26,39,36,23,37,32,40,40,37,22,40,32,24,30,23,36,29,24,33,36,38,37,37,36,34,28,31,34,32,26,34,29,39,35,40,30,28,29,29,27,32,33,28,36,39,40,35,26,31,38,22,30,24,31,36,32,26,30,22,30,40,38,28,22,37,32,37,30,39,24,39,23,23,26,35,38,40,30,35,23,32,22,26,26,30,23,37,27,25,36,31,29,27,38,37,28,26,38,34,37,25,37,22,33,38,32,40,34,37,28,24,22,28
35,31,33,22,40,33,29,23,37,22,28,33,34,23,34,39,33,38,24,22,38,22,39,28,33,32,33,28,24,27,25,39,25,33,38,39,33,37,22,25,22,39,26,33,33,25,24,32,26,32,39,36,22,38,40,27,40,23,39,28,22,23,26,23,24,36,33,37,32,26,40,34,22,40,27,29,24,24,30,26,33,33,24,36,22,34,32,27,38,31,35,39,38,37,37,26,30,25,29,32,25,40,36,34,40,38,36,24,30,39,40,24,39,32,29,35,26,29,27,39,30,37,32,34,28,28,36,32,36,30,22,24,39,25,30,35,30,30,29,30,31,27,24,35,23,35,22,29,36,36,24,24,25,22,29,25,40,37,25,22,37,31,27,35,37,35,33,37,36,38,36,30,39,26,35,22,38,39,27,24,27,37,34,31,22,28,31,35,28,30,25,38,34,38,36,32,38,39,40,40,22,31,23,28,31,31,28,23,32,23,36,35,39,36,38,39,33,39,32,38,36,33,38,36,30,33,31,22,23,35,35,23,25,37,24,28,33,37,32,32,37,25,27,34,23,30,30,29,37,28,39,22,40,34,23,40,31,32,22,31,23,31,30,36,25,36,37,31,39,34,34,25,24,36,36,28,39,31,30,28,34,39,28,40,39,37,31,35,31,22,40,39,29,34,34,22,24,32,23,29,38,26,23,33,25,38,39,33,40,40,34,34,31,29,26,30,31,39,39,28,32,26,37,30,25,37,27,40,36,40,36,25,22,40,32,24,28,30,40,35,29,26,32,25,32,26,24,27,31,28,35,23,28,36,39,39,37,31,30,26,32,30,27,26,35,28,39,39,39,32,39,32,37,36,34,38,27,23,35,40,39,27,34,23,38,22,25,23,30,33,25,39,26,30,32,35,23,23,36,37,39,40,40,31,30,30,39,23,25,24,34,30,35,22,23,38,34,22,40,37,29,32,29,38,32,35,31,23,33,27,36,26,27,28,30,30,29,23,30,35,29,26,27,40,30,35,22,25,32,31,30,31,39,37,27,25,28,36,30,22,30,37,37,28,36,40,31,28,29,25,24,30,36,26,25,22,36,25,34,25,32,29,22,35,31,38,27,26,22,34,35,33,23,38,30,27,25,24,37,35,23,26,29,37,26,33,34,23,38,26,26,34,29,22,28,31,38,34,28,40,27,32,39,37,33,31,25,22,35,31,26,37,31,36,36,33,32,27,28,31,24,34,26,31,36,37,25,30,33,22,39,26,32,30,24,40,38,25,38,36,34,24,22,31,30,23,38,27,34,23,40,28,25,36,23,31,31,36,27,40,22,33,31,28,31,40,22,25,29,33,23,38,30,28,24,26,34,36,40,22,39,26,40,40,35,33,25,38,28,23,35,37,29,35,25,26,34,29,38,30,26,37,25,23,22,22,27,30,34,38,25
23,27,23,23,37,22,31,29,34,32,38,22,37,27,23,30,33,34,31,28,37,31,29,35,32,35,28,36,26,23,37,28,36,37,31,27,24,36,24,33,35,31,40,37,24,29,31,22,39,35,33,23,27,35,28,40,24,22,26,23,27,30,38,28,24,34,30,29,33,38,30,32,40,23,36,38,27,31,33,40,35,39,30,28,25,38,39,37,35,24,34,29,39,33,33,39,32,38,31,24,32,34,24,39,35,24,31,23,23,25,31,25,35,25,25,25,37,35,27,31,34,40,40,37,31,40,23,40,30,31,32,25,30,22,35,27,32,40,26,30,38,23,28,23,27,40,38,30,35,33,26,22,29,35,29,25,29,30,35,24,23,30,36,38,30,28,31,22,28,34,31,24,23,39,24,24,30,35,34,26,39,38,35,26,30,31,25,31,37,39,39,29,33,37,23,25,39,23,23,39,36,32,24,31,29,28,36,23,35,34,34,31,27,33,24,32,35,24,36,35,29,23,29,33,26,30,37,36,22,30,27,22,30,23,24,26,40,29,35,27,27,29,33,26,28,29,22,32,30,24,31,40,22,22,39,36,23,22,26,23,26,30,24,22,29,34,39,33,28,30,36,34,40,34,33,37,24,36,22,33,37,37,36,24,29,29,29,37,36,26,28,36,26,40,33,40,30,29,30,34,30,31,37,40,37,32,27,37,37,35,33,27,30,31,36,34,38,34,27,35,27,36,28,35,35,35,35,36,39,28,34,36,30,40,35,26,33,22,23,23,28,32,40,22,37,26,29,26,40,40,31,30,34,24,24,28,23,24,23,36,39,36,30,35,24,26,28,28,40,37,37,28,37,28,32,40,25,34,24,35,26,24,36,32,30,22,31,34,25,32,33,29,35,22,28,31,24,23,37,39,34,32,22,31,34,25,40,26,32,35,33,24,38,26,40,26,27,23,30,34,23,35,22,36,34,37,27,29,22,24,35,28,35,40,39,40,33,32,37,31,29,22,30,37,30,34,37,24,33,25,22,37,27,29,36,28,29,40,37,34,40,30,27,30,30,25,29,23,29,38,30,22,34,37,39,39,26,35,30,39,29,23,22,40,33,25,24,28,39,23,37,39,34,23,36,28,22,22,33,29,40,23,23,23,27,23,39,36,26,27,32,26,22,23,30,26,29,29,23,36,34,39,35,27,32,22,33,34,24,34,37,36,26,40,30,26,27,22,40,29,30,32,34,34,39,27,25,33,22,28,39,23,24,35,39,32,34,36,27,40,30,37,35,25,35,31,22,25,37,24,22,33,38,29,40,23,40,32,23,38,28,28,33,28,27,38,28,30,34,29,26,40,29,30,36,27,35,25,35,39,28,40,33,26,35,38,37,24,27,27,24,36,30,26,23,31,24,27,31,28,35,28,33,40,40,37,32,39,30,31,26
33,37,22,28,31,35,30,22,37,37,32,37,35,38,26,23,36,23,39,37,28,25,28,24,30,32,34,34,36,31,39,34,22,23,37,38,24,35,29,22,32,28,23,32,38,30,39,36,38,26,31,26,38,28,33,27,26,40,24,34,22,25,39,39,40,32,40,39,22,30,31,35,25,28,39,26,26,26,23,39,23,28,32,38,24,34,22,37,31,27,25,28,27,32,34,38,32,26,32,24,28,34,40,30,27,37,34,29,32,23,35,35,34,38,25,40,34,36,30,27,40,30,22,31,27,35,31,39,25,39,22,25,31,40,25,37,26,25,32,28,31,34,25,24,36,28,39,24,30,23,33,28,28,23,36,39,38,34,40,30,24,30,30,23,28,26,23,24,35,29,24,38,25,29,40,23,27,33,31,40,36,30,34,39,31,27,38,29,34,40,37,32,34,38,25,36,25,39,24,25,40,26,34,25,39,25,40,22,24,28,22,40,23,31,24,32,25,40,29,35,23,39,36,33,26,23,23,32,27,22,23,23,23,27,38,23,38,39,28,38,38,27,34,22,40,30,30,34,29,39,28,22,31,39,30,36,25,30,33,40,23,39,23,27,37,34,28,39,30,25,40,22,37,30,27,32,28,36,36,36,32,35,38,26,22,34,30,26,40,24,36,26,35,38,33,29,26,25,24,36,40,31,35,35,35,30,28,34,30,39,31,30,39,36,36,40,27,36,27,39,39,35,28,35,22,28,32,35,36,22,35,23,32,38,30,38,30,38,36,30,22,22,38,39,38,30,28,27,32,33,32,36,37,25,23,23,22,32,28,37,35,26,28,26,39,25,22,38,29,23,25,39,37,27,40,30,24,23,31,32,36,27,30,34,32,32,38,39,31,38,26,29,34,32,27,22,31,28,32,39,29,36,27,24,32,38,26,22,37,34,38,36,32,32,32,36,35,22,27,27,23,28,32,24,22,22,30,29,25,27,27,29,22,24,22,35,23,23,23,40,34,28,30,22,32,35,32,29,25,40,37,25,39,38,24,35,30,28,38,25,23,31,23,24,37,35,32,36,37,40,30,29,24,28,29,35,34,38,40,37,34,39,36,24,39,38,40,28,23,36,26,36,26,38,39,36,22,37,40,26,39,39,39,29,29,30,40,27,34,28,31,40,24,23,24,23,28,30,25,35,33,31,35,36,22,23,24,22,35,27,22,36,27,30,33,32,31,24,27,29,38,34,35,30,34,39,22,40,39,31,27,30,37,27,25,32,40,29,31,22,35,24,22,26,36,35,23,22,29,28,32,26,34,35,26,38,40,29,22,28,37,39,29,32,24,24,37,33,22,28,37,39,30,24,36,30,28,36,29,36,29,25,28,28,32,26,32,28,24,37,25,27,33,37,30,40,40,28,38,26,27,34,22,24,23,26,24,39,27,29,31
37,23,28,37,26,25,40,28,39,33,36,30,31,39,31,25,25,30,28,29,36,36,38,31,23,31,32,38,24,28,38,28,24,28,26,35,22,37,39,28,39,32,24,38,23,32,23,28,29,38,23,39,40,24,27,24,35,34,36,37,25,34,29,31,29,36,38,25,33,33,34,33,30,26,39,24,22,28,25,22,38,25,30,29,40,26,31,28,37,38,36,30,28,29,35,30,23,39,28,30,34,40,38,25,26,39,23,37,29,38,34,31,25,31,27,37,27,26,32,32,28,23,40,27,32,35,29,25,38,40,26,30,34,35,32,30,32,35,23,27,24,40,39,26,40,29,35,23,26,24,28,26,37,23,22,23,37,27,36,24,29,37,23,38,25,22,37,31,36,40,36,24,22,37,24,28,27,39,32,40,33,23,33,39,33,34,32,27,31,24,36,35,40,33,33,29,38,34,40,40,30,38,35,40,39,40,34,35,33,25,35,29,29,38,38,28,40,29,36,27,34,36,40,36,34,39,28,40,35,29,22,26,38,38,37,39,23,27,23,23,37,24,35,27,29,40,26,26,29,35,40,33,37,38,31,27,37,39,26,25,38,33,40,34,37,38,23,33,27,34,29,33,22,31,39,31,38,29,27,28,23,32,37,25,36,37,27,28,37,30,32,28,26,35,30,32,24,37,36,35,29,27,29,39,33,33,40,24,31,23,23,27,24,37,31,30,30,38,28,32,24,38,37,40,37,25,40,23,30,37,29,39,35,39,36,40,39,34,22,40,23,39,34,33,37,32,34,38,30,36,24,32,25,27,27,37,24,33,35,23,34,28,25,23,32,33,36,34,27,23,23,37,31,37,31,31,37,35,29,23,28,22,36,38,29,37,24,32,24,37,22,26,39,34,40,30,27,33,25,23,36,23,33,32,28,37,39,24,28,34,24,40,27,36,38,30,25,39,29,40,35,22,40,29,23,33,30,26,33,29,40,32,26,23,22,38,38,37,33,33,36,28,36,35,34,27,38,40,29,39,40,22,31,34,32,31,38,35,32,37,23,32,35,35,31,24,22,35,25,33,35,22,40,24,40,28,37,36,32,35,31,36,37,35,35,29,32,29,36,27,25,26,37,28,25,40,27,30,30,39,32,36,24,30,34,32,24,26,36,22,24,32,28,23,23,27,23,25,36,35,23,39,31,35,23,40,26,22,34,38,26,36,36,38,28,29,34,25,35,22,23,32,34,33,37,37,34,33,36,30,23,29,28,22,30,31,24,32,39,26,26,28,36,23,24,26,22,39,25,37,27,38,36,29,32,27,36,39,22,28,27,22,36,27,30,25,22,39,39,32,40,40,28,33,29,32,26,25,23,30,24,35,26,32,30,38,40,28,23,32,36,23,22,27,23,37,26,24,40,36,33,27,22,26,25,24,30,39,23,28,39
28,35,24,24,37,36,38,34,36,40,39,32,26,24,40,33,23,31,31,25,27,23,26,25,33,28,26,26,24,22,40,25,27,37,36,31,23,35,26,38,29,29,23,38,31,24,34,24,31,33,29,28,30,27,40,38,32,32,34,34,28,30,31,32,38,24,37,35,38,24,25,38,27,38,36,27,32,31,30,27,25,25,39,29,33,28,39,30,39,32,40,39,37,25,30,35,34,25,27,27,25,32,37,25,26,36,30,23,27,28,35,31,26,22,40,33,37,30,23,37,32,27,31,30,31,39,40,30,37,39,25,30,31,26,24,34,38,28,26,36,33,38,25,32,33,34,26,25,38,22,31,26,32,40,26,39,35,38,36,30,25,29,33,35,32,28,26,33,28,25,34,30,40,38,23,26,23,38,28,29,29,40,34,37,26,28,24,24,28,39,37,38,29,25,39,29,30,25,27,28,31,37,29,30,35,27,37,34,23,31,30,37,22,29,29,28,40,35,37,31,31,37,38,39,29,35,26,22,32,33,28,36,31,39,35,23,30,25,25,28,29,25,37,27,38,23,32,37,22,39,28,38,27,37,28,31,31,22,23,28,31,22,36,23,30,25,33,33,29,33,31,40,22,23,36,40,40,25,32,24,38,23,37,40,35,27,27,29,29,26,30,31,24,29,37,25,35,27,32,27,29,31,28,23,25,32,39,29,33,38,31,32,31,27,29,25,38,28,37,28,37,39,30,37,22,40,25,30,29,30,25,34,26,31,23,23,33,33,22,28,32,29,24,31,39,27,29,31,23,27,27,23,25,22,33,27,30,34,27,27,34,24,32,39,39,22,35,31,33,37,25,25,22,38,29,37,39,32,29,33,31,26,40,31,26,36,22,31,31,30,36,33,22,37,35,30,29,33,40,29,30,39,27,29,26,30,32,23,24,36,29,39,34,32,22,24,35,40,24,34,32,34,33,39,30,39,40,40,35,32,37,30,23,32,34,24,30,37,38,37,33,28,28,33,22,28,30,35,34,22,22,40,40,25,27,27,31,39,30,38,36,37,22,24,33,40,27,37,22,33,32,30,30,30,35,24,37,39,36,37,32,39,38,32,37,35,24,36,28,38,28,33,22,26,27,39,24,36,35,26,33,39,36,32,29,32,34,27,22,38,32,28,26,37,22,29,34,38,29,29,39,35,36,32,31,29,40,23,32,26,24,31,27,35,36,32,32,38,27,30,28,27,23,32,39,30,25,26,26,22,26,40,33,23,29,24,31,27,35,37,22,39,24,27,27,38,40,34,26,35,32,22,34,22,36,28,22,33,38,32,22,23,38,28,28,23,25,35,25,33,26,22,25,32,29,29,30,24,34,38,33,23,30,36,25,32,22,39,27,37,38,25,27,31,40,36,28,36,34,25,22,22,34,23,38,37,23,39,30,38,35
23,33,25,38,31,30,22,22,32,24,28,23,31,25,24,24,36,30,28,39,24,40,28,35,28,32,26,29,27,28,31,32,26,34,27,33,29,35,23,40,39,35,32,26,30,22,40,38,30,27,29,28,36,26,22,30,28,36,35,26,35,24,32,33,29,26,38,23,23,39,36,28,31,27,34,39,25,26,32,37,27,34,31,37,25,24,33,32,23,40,31,37,26,36,28,25,25,35,29,40,23,23,24,26,38,29,30,25,36,32,28,34,33,40,38,30,31,28,36,34,33,23,36,33,33,34,38,40,29,26,24,26,23,23,29,28,35,40,37,35,30,27,35,26,33,34,26,36,31,24,35,25,24,26,37,36,36,24,39,22,35,36,33,33,32,31,26,32,37,23,23,29,29,40,34,24,38,38,29,23,26,37,34,36,28,30,31,23,38,31,32,34,26,30,33,29,30,34,39,39,38,37,33,25,26,26,25,35,32,27,30,35,26,35,31,25,37,40,35,24,36,29,38,36,40,36,35,22,38,32,34,26,34,31,25,39,40,30,36,25,25,39,39,22,30,39,25,33,28,36,30,31,33,27,26,31,37,30,26,40,40,31,25,39,26,25,25,31,35,25,24,39,31,35,23,33,29,39,39,33,25,32,23,24,31,40,36,27,29,30,23,27,22,31,39,28,28,28,27,22,22,24,29,25,35,39,28,28,34,25,32,22,28,36,25,34,37,34,38,35,29,35,34,39,31,26,38,22,22,35,30,27,29,32,35,35,33,25,36,29,36,39,40,28,30,35,25,32,36,24,37,25,30,40,39,31,33,26,22,25,25,28,38,37,24,24,39,38,25,30,24,40,33,29,28,30,29,28,30,31,23,30,35,32,31,36,31,33,25,26,31,30,35,35,30,36,35,38,30,34,33,23,36,23,38,38,32,35,27,31,40,25,33,29,29,29,29,31,30,33,39,35,23,38,37,33,29,28,27,35,40,33,36,33,27,26,32,25,39,30,31,36,28,37,30,24,34,34,28,26,31,29,40,26,37,30,35,27,27,34,27,29,33,37,34,40,28,38,30,37,31,23,30,28,28,23,22,24,30,29,30,28,30,27,36,30,23,25,36,27,36,37,33,27,24,39,37,23,24,36,33,34,33,34,22,28,32,26,38,29,32,24,28,23,31,36,27,24,34,31,30,29,33,36,22,28,36,23,23,35,39,30,22,34,31,36,33,30,26,25,36,38,37,24,33,24,36,26,37,33,31,33,24,40,38,29,27,38,26,40,28,28,24,23,28,28,38,34,25,40,36,26,31,31,23,22,26,27,37,36,28,37,24,29,33,23,37,32,33,28,30,29,37,26,23,28,36,40,25,25,30,24,26,27,29,39,36,28,38,30,26,40,36,27,22,37,22,31,38,25,37,31,24,34,35,35,28,33,39,29,22
28,40,27,28,24,29,37,38,33,35,34,36,25,28,39,33,33,39,25,25,28,27,27,22,24,23,39,22,34,34,25,23,32,29,26,36,24,23,29,26,24,33,38,38,31,28,36,33,32,25,26,36,38,24,29,29,26,36,33,31,32,30,30,25,23,26,29,32,29,25,36,34,24,23,39,33,29,22,40,36,29,24,26,39,40,34,23,33,35,23,38,38,35,30,36,40,40,29,23,37,33,27,31,32,39,40,32,34,37,37,22,38,25,27,33,39,37,24,27,25,27,39,31,25,35,32,24,36,40,24,38,32,25,28,22,25,37,27,24,33,27,33,26,35,39,33,36,34,29,28,34,30,23,30,26,37,39,30,38,31,26,29,39,37,27,33,32,30,23,24,30,33,23,27,30,24,33,29,35,31,39,36,30,23,34,26,30,25,37,26,39,38,40,22,40,34,27,29,40,23,24,34,22,39,28,24,22,32,24,39,40,35,33,31,31,32,38,22,34,39,29,22,36,34,34,29,23,31,35,32,27,29,35,26,29,40,36,33,36,34,32,22,35,35,28,29,27,29,28,29,32,30,38,27,33,32,40,23,36,27,22,38,40,23,26,23,31,35,36,24,39,28,27,36,32,39,23,28,31,37,24,36,24,39,27,39,38,32,28,26,40,25,23,29,30,40,31,26,34,28,26,24,25,36,36,24,29,33,22,29,37,29,36,39,23,27,35,40,26,28,30,28,37,36,36,40,30,34,24,22,27,32,26,38,38,33,36,22,37,38,32,35,39,38,27,33,27,26,25,28,34,26,24,39,40,37,35,27,36,36,22,39,29,30,26,22,23,32,36,38,29,23,24,22,33,26,36,40,33,40,22,25,25,29,22,25,29,28,33,32,25,30,24,33,27,28,22,29,24,27,36,34,30,25,26,26,29,29,27,31,27,23,26,39,23,31,34,22,29,34,37,23,28,32,39,30,28,34,23,39,30,33,37,28,23,38,27,30,30,33,22,29,23,30,26,29,31,32,25,32,30,38,27,34,37,36,37,31,40,38,27,32,28,31,25,34,39,33,38,23,35,27,27,32,22,36,23,32,31,22,36,25,37,26,34,25,38,39,28,34,40,22,34,25,28,24,29,25,26,35,26,23,33,40,34,24,37,26,23,36,26,40,25,23,31,37,28,24,40,32,35,33,29,35,33,27,30,25,29,38,35,26,25,36,30,38,30,39,39,35,38,23,24,28,35,38,33,25,34,33,24,24,37,22,34,35,30,29,24,24,38,23,36,31,23,31,23,38,32,32,23,38,36,26,38,39,31,30,39,23,22,37,34,26,22,28,32,28,31,27,37,34,27,39,24,37,27,31,32,33,23,38,36,35,22,27,34,32,29,36,34,30,33,34,28,40,22,30,26,30,25,34,27,33,30,27,29,26,27,40,26
